"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"2007","1","Top 1%","adult_equal_split","0.64858586","2184849.734541437","1812996.3559731878","1611005.2996837439","3426240689334.248","0.18255701864576454","1.9648711505831182","1568181.3880227136","540806.9207684363"
"2007","2","Top 1%","adult_equal_split","0.6530954433333334","2191488.2925199117","1818076.3941131758","1616753.9002116348","3481867012358.1294","0.18441076589941643","2.003879822920094","1588813.8778758699","548157.7122720507"
"2007","3","Top 1%","adult_equal_split","0.6566651866666667","2197534.6758595696","1822665.2068201953","1622065.524949636","3449646538640.237","0.18385040985347434","1.9678940327525054","1569780.252632829","544712.3707527713"
"2007","4","Top 1%","adult_equal_split","0.6593254199999999","2203375.1771555054","1827083.441900392","1627224.8077710907","3434085641783.7905","0.18251891074415588","1.9466747279280212","1558556.9254788","548449.3115141037"
"2008","1","Top 1%","adult_equal_split","0.6617659333333333","2209776.7112810216","1831585.009216525","1633131.82891341","3391819427351.808","0.1808678536795585","1.9019762928263129","1534915.0029667697","543247.280709176"
"2008","2","Top 1%","adult_equal_split","0.66497185","2216453.2038970026","1836123.1883664879","1639409.2555846162","3413834387259.3364","0.18225766762806678","1.9120136833411403","1540223.985445341","537062.1962325961"
"2008","3","Top 1%","adult_equal_split","0.6699815966666667","2222446.657591028","1840095.3413057805","1645181.718013765","3377000998472.679","0.18107763051486858","1.872826327716317","1519496.9863227694","531729.0748043548"
"2008","4","Top 1%","adult_equal_split","0.6716035033333334","2228384.906045019","1844021.8962812955","1650913.1547087012","3230134128123.6245","0.17895264978274772","1.7405635508500574","1449540.4808034396","507026.49938764534"
"2009","1","Top 1%","adult_equal_split","0.67107298","2234960.7309970995","1847890.044716532","1655902.9922832958","3115938313372.3306","0.17598046958623667","1.6358972899407582","1394180.340690905","493184.60073856753"
"2009","2","Top 1%","adult_equal_split","0.6699588899999999","2242153.7889852235","1851974.281935869","1660742.8731510073","3106389162648.194","0.17403594926222307","1.619388967839937","1385448.7492823205","495017.28055917914"
"2009","3","Top 1%","adult_equal_split","0.67075467","2248721.0331866024","1855540.1739184584","1665118.849028469","3142131189971.7676","0.17428834037032984","1.6417898106771844","1397297.016215096","498090.7622766705"
"2009","4","Top 1%","adult_equal_split","0.6728768133333333","2254958.033955306","1858832.8746166013","1669250.113581879","3189180664178.588","0.1739085078075717","1.6739309470039336","1414297.1248935442","508115.3866836734"
"2010","1","Top 1%","adult_equal_split","0.6748094933333334","2261578.5987911564","1862717.2584980025","1675433.494243541","3279815572470.5547","0.17723900538011136","1.7418725701796978","1450232.8480750832","517660.55966351886"
"2010","2","Top 1%","adult_equal_split","0.6781063866666667","2268752.464464105","1867194.4670837745","1682912.1267215156","3344348630594.681","0.17863334216662138","1.7869806858296777","1474091.459063005","525084.4698601413"
"2010","3","Top 1%","adult_equal_split","0.6801678333333333","2275162.3526640916","1871042.0968533743","1689825.298507849","3446820397694.6577","0.18106940814179176","1.864282111581187","1514977.7745129345","536314.9539157925"
"2010","4","Top 1%","adult_equal_split","0.6841165633333333","2281202.6136258207","1874585.544394308","1696464.253569892","3467972631606.6577","0.18154625867512203","1.8742287560579565","1520238.7595438287","538668.7531407302"
"2011","1","Top 1%","adult_equal_split","0.68761806","2288086.831969236","1878669.6249024086","1703264.1761573835","3451991273005.133","0.1804620039001194","1.8523756247603256","1508680.1885198497","539691.868995681"
"2011","2","Top 1%","adult_equal_split","0.6921654733333332","2295454.517195534","1883071.2987452445","1710193.2039694858","3513508058294.554","0.18231464440514178","1.893888480928711","1530637.1927539536","545847.4111779309"
"2011","3","Top 1%","adult_equal_split","0.6963340066666667","2301972.10910608","1886772.1219441865","1716491.9313682106","3542796426440.043","0.18321308041151022","1.909749951911541","1539026.6512897976","547574.8891336418"
"2011","4","Top 1%","adult_equal_split","0.6971601466666666","2308145.352686032","1890188.0296233725","1722536.237080583","3622186356245.857","0.18533433904717508","1.9669973947622168","1569306.002341079","553701.918396596"
"2012","1","Top 1%","adult_equal_split","0.7012528166666666","2314870.015314192","1892804.445600464","1727928.9060170285","3675620277601.5923","0.18432127894575473","2.002019841760111","1587830.0955497532","563398.6484637546"
"2012","2","Top 1%","adult_equal_split","0.7041479933333333","2321917.8085165075","1895063.045711363","1733030.702932055","3693531502765.1504","0.18517676667313668","2.007492092863547","1590724.4818131519","562055.2063671049"
"2012","3","Top 1%","adult_equal_split","0.7080133399999999","2327806.4029996493","1896380.440725009","1737267.5199174164","3670403710464.935","0.18592059655705473","1.9810997349393613","1576765.020379355","556577.3405118029"
"2012","4","Top 1%","adult_equal_split","0.7115603699999999","2333199.8797658905","1897301.4427437906","1741135.1412845592","3764159374642.0444","0.18858258106575335","2.0501808276586275","1613303.432460203","565384.5288542524"
"2013","1","Top 1%","adult_equal_split","0.7143873766666667","2339477.9994724616","1899414.9117104851","1746476.4812833266","3742521486563.9116","0.1872778978585002","2.0245088949364938","1599725.0187468436","563130.0553182117"
"2013","2","Top 1%","adult_equal_split","0.7159258500000001","2346319.3592327363","1902216.859079932","1752646.2483697499","3678272163063.069","0.18381657785452593","1.9639185554027512","1567677.5408211655","560016.0134419553"
"2013","3","Top 1%","adult_equal_split","0.7194350000000002","2352390.3395302272","1904390.3896817684","1758242.044605552","3712968116645.2017","0.18464901846286305","1.9841548952305725","1578380.957552598","563804.9520289348"
"2013","4","Top 1%","adult_equal_split","0.7232397","2358116.592425696","1906282.1510388965","1763581.2196922104","3699598832075.6665","0.18333955406992108","1.9661894689588297","1568878.67375126","561145.4574603694"
"2014","1","Top 1%","adult_equal_split","0.72598332","2364486.465299362","1908862.7194273162","1769916.2066824406","3736830348478.3354","0.18367535828278467","1.9879689362837427","1580398.2823835807","565601.3731373996"
"2014","2","Top 1%","adult_equal_split","0.7300911733333333","2371320.9106018026","1911904.6797756993","1776854.8813580694","3883030795099.113","0.1879210611239165","2.0959221611488816","1637496.965399619","576453.5753944261"
"2014","3","Top 1%","adult_equal_split","0.7330924466666667","2377151.166503082","1914139.4288603861","1783039.3184350505","3987679787967.0454","0.19044605178567842","2.1715605425069877","1677503.6624335246","581375.0121395772"
"2014","4","Top 1%","adult_equal_split","0.73382004","2382550.9380440577","1916031.2390456263","1788898.137688136","3991693046385.0737","0.1893829929648794","2.1675572436457973","1675386.235251714","582130.176443424"
"2015","1","Top 1%","adult_equal_split","0.7334183466666667","2388636.1227989434","1918399.5661045797","1794245.80728147","3975662203653.19","0.18749370476468233","2.1467990498656633","1664406.799221729","582709.5907896963"
"2015","2","Top 1%","adult_equal_split","0.7376323333333333","2395081.653870639","1920916.8754215783","1799362.6378262583","3976167286479.555","0.18696292816758076","2.1387292374167686","1660138.509287881","584335.1199141076"
"2015","3","Top 1%","adult_equal_split","0.7395877433333333","2400772.473754142","1922690.6241853333","1803926.7811851085","3950678309087.525","0.18569976718083483","2.1112162181945293","1645586.3070229893","586891.0187509853"
"2015","4","Top 1%","adult_equal_split","0.7395725466666666","2406063.70018604","1923997.3936600294","1808205.880217256","3933428200586.3867","0.18464169931006896","2.090819440576112","1634798.0314412497","583184.4044284008"
"2016","1","Top 1%","adult_equal_split","0.7389283600000001","2411896.2720870986","1927799.2411555285","1814017.8573670255","3989390100777.486","0.18603344064197838","2.1272126092126986","1654047.1275430624","585660.0117284493"
"2016","2","Top 1%","adult_equal_split","0.74395325","2417934.180503685","1932838.4155599223","1820537.4173932008","3950057030025.135","0.18530127369368468","2.0886480284910562","1633649.5268875721","575580.3999447318"
"2016","3","Top 1%","adult_equal_split","0.74585563","2423052.1262201075","1937141.381156316","1826356.765577555","3993095110199.2617","0.18604993013701665","2.1157056848205054","1647960.8783441142","574070.8814239689"
"2016","4","Top 1%","adult_equal_split","0.74946322","2427746.0681491755","1941104.465198527","1831848.1151547546","4042323063305.8438","0.1868029626457572","2.148018595960937","1665051.8422577707","580289.741085867"
"2017","1","Top 1%","adult_equal_split","0.7532830833333334","2433080.0928462516","1943765.4155662067","1831579.096058395","4081284937674.404","0.1871526938427749","2.1713928309226502","1677414.956323965","581536.4114416345"
"2017","2","Top 1%","adult_equal_split","0.7552536333333334","2438540.884951247","1945619.0562531322","1828280.7015505366","4092195993569.998","0.18676763235707664","2.1727504437663727","1678133.0257055797","584298.5193238155"
"2017","3","Top 1%","adult_equal_split","0.7591341733333333","2443010.7005503397","1946680.538613904","1824234.9672571858","4122020481050.9316","0.1868563379545991","2.1900266058373163","1687270.7434815408","590260.32339165"
"2017","4","Top 1%","adult_equal_split","0.7638028066666666","2447195.958706137","1947514.8723581154","1819975.612736347","4226691194112.31","0.1892569329788771","2.26543694007453","1727156.8216985022","602692.0735858767"
"2018","1","Top 1%","adult_equal_split","0.7686609999999999","2452150.6133542205","1948926.6647599991","1821459.865017067","4287175215379.785","0.1907347223446543","2.3054730528875367","1748332.7459708895","614154.2526043156"
"2018","2","Top 1%","adult_equal_split","0.7740951766666667","2457263.362672034","1950448.47248193","1825647.0993997718","4336502808067.914","0.1919787052932466","2.336548603626036","1764769.2444949776","618650.9028583955"
"2018","3","Top 1%","adult_equal_split","0.7774375866666667","2461505.8379288125","1951282.5022257017","1829187.2948004827","4379958989027.6245","0.19238355558277295","2.364175960029074","1779381.9220486018","623419.5158386037"
"2018","4","Top 1%","adult_equal_split","0.7807874666666668","2465441.278531905","1951877.1155683547","1832498.717773163","4391684812338.4688","0.19213079062877786","2.367797961116793","1781297.6729884166","622331.1935914431"
"2019","1","Top 1%","adult_equal_split","0.7831294933333334","2470224.406649431","1952836.4988685313","1834262.2329841808","4424895035894.995","0.19156216422701086","2.3866950569287853","1791292.735989458","624443.0607946013"
"2019","2","Top 1%","adult_equal_split","0.78717667","2475442.7560963277","1953986.9136410237","1835261.361231992","4420591717451.169","0.19118578744472528","2.376269044422797","1785778.2033393744","625859.0466238086"
"2019","3","Top 1%","adult_equal_split","0.7896777966666667","2479821.745135939","1954477.0680329402","1835640.4084077077","4466150789840.34","0.19224058728384674","2.4050417962986397","1800996.7041383104","630527.6013209701"
"2019","4","Top 1%","adult_equal_split","0.7921333700000001","2483697.940797999","1954574.6885324654","1835650.8906702707","4476018321250.559","0.19130594950655952","2.4072390726960737","1802158.8888592618","633491.154110808"
"2020","1","Top 1%","adult_equal_split","0.7960441333333333","2486569.633460616","1953871.5127616401","1833011.7780706368","4345500458784.381","0.1873762568805395","2.304065921249616","1747588.4850796026","619771.530882698"
"2020","2","Top 1%","adult_equal_split","0.7928761033333332","2490380.6984417425","1953901.1135155119","1830112.2906607923","3722692577518.7617","0.1803055961715344","1.8261874320670586","1494828.7142797443","549302.3828023019"
"2020","3","Top 1%","adult_equal_split","0.8001368466666667","2491945.692735048","1952171.6932800652","1825568.3834768005","4250817396886.1133","0.19045822826981806","2.2251016315383025","1705822.6466486943","599868.2417256864"
"2020","4","Top 1%","adult_equal_split","0.8051239266666667","2494245.968102423","1951022.5046210557","1821571.2566837296","4448514132305.614","0.19139788041874406","2.371981823026106","1783510.6036835504","622948.5313573718"
"2021","1","Top 1%","adult_equal_split","0.8153783266666667","2498513.6057652016","1951399.5665761977","1826560.334708771","4691221694330.524","0.20004089723106744","2.5498807760123388","1877605.0222443268","637728.7585555365"
"2021","2","Top 1%","adult_equal_split","0.8280732799999999","2503331.903134891","1952196.1427682508","1835731.0266419381","4860488277280.359","0.20469884132250654","2.6708868228554343","1941607.6115171271","651032.6889065151"
"2021","3","Top 1%","adult_equal_split","0.8408061066666667","2506736.18605582","1951886.6874065485","1843871.1371540502","4971960508114.492","0.2071079925271043","2.7499766990676466","1983439.875233754","660032.1691450494"
"2021","4","Top 1%","adult_equal_split","0.8552745366666668","2509851.431028161","1951350.6142739474","1851801.604600367","5157976063402.056","0.21072947227081207","2.8854456378434947","2055092.1857908894","672291.8327314738"
"2022","1","Top 1%","adult_equal_split","0.8725472299999999","2513752.463932825","1950814.537117971","1856481.4856162027","5100013364277.733","0.20854868233421683","2.8358210133281165","2028844.7002847062","662998.8665021855"
"2022","2","Top 1%","adult_equal_split","0.8922679233333334","2518594.1901085568","1950704.562542973","1859940.3504349813","5139976830178.157","0.2102841637555265","2.858446592286697","2040811.8347785966","660282.8323295453"
"2022","3","Top 1%","adult_equal_split","0.9021434200000001","2523223.071720416","1950430.5429740467","1863242.0572971925","5135622101388.001","0.20831361643509763","2.848105243461621","2035342.0824922805","659868.7375085837"
"2022","4","Top 1%","adult_equal_split","0.91073054","2527966.777845387","1950246.0850103125","1866628.5792291102","5052163835668.6455","0.20685728327228514","2.778466644127011","1998508.7936854372","641237.5378953313"
"2023","1","Top 1%","adult_equal_split","0.9192494133333334","2533287.8955342476","1950944.5216218748","1869494.7741319535","5060835949652.255","0.20582484796759443","2.7770022254246474","1997734.2324864226","638889.6585154893"
"2023","2","Top 1%","adult_equal_split","0.9240393433333334","2538406.2078071483","1951708.340350246","1871739.3879047567","5045643581806.804","0.20449313736203148","2.7580709682886324","1987721.1008578415","636991.9924082388"
"2023","3","Top 1%","adult_equal_split","0.9315729533333333","2544476.2256447487","1953206.5212853092","1874687.0247754834","5092144588161.522","0.20507869420957217","2.78365786247579","2001254.535939402","638126.1259622001"
"2023","4","Top 1%","adult_equal_split","0.93529427","2550855.503282333","1954943.4608205582","1877863.1716658843","5183923828585.465","0.20622567199557562","2.8422204794038337","2032229.5096351053","645915.4916423801"
"2024","1","Top 1%","adult_equal_split","0.9426383966666667","2556480.653511671","1955176.976667526","1881394.6397583794","5157483112737.852","0.20446911524978045","2.8142120446759327","2017415.2719103715","653823.1589183862"
"2024","2","Top 1%","adult_equal_split","0.9486485933333334","2562477.800249466","1955235.820300183","1885655.1081254825","5229234864225.184","0.20585098213813371","2.8582251310494495","2040694.6993710927","665950.8058599284"
"2024","3","Top 1%","adult_equal_split","0.9526578966666666","2567617.9474634957","1954647.1663931254","1889285.150902016","5238975574285.036","0.20587473429905492","2.8576737873600653","2040403.0823435113","674689.8007762218"
"2024","4","Top 1%","adult_equal_split","0.95837249","2571337.912547882","1952987.1344030045","1891870.5349309102","5371539453851.703","0.20829080147739795","2.9495639107362326","2089005.6602981298","688491.7176754944"
"2025","1","Top 1%","adult_equal_split","0.9669141366666666","2574170.55536609","1953644.7366542893","1893904.175284778","5437672891317.129","0.2105925724094323","2.9937905902622632","2112398.0615743627","690752.4379938525"
"2025","2","Top 1%","adult_equal_split","0.9719996866666666","2577234.5196887986","1955970.1038880588","1896158.439452527","5499432088099.702","0.21175261093571757","3.0343487000791654","2133850.0808082297","694262.1627050801"
"2025","3","Top 1%","adult_equal_split","0.9809581433333333","2580175.26268156","1958201.9534391912","1898322.0454403742","5605302185552.456","0.21382860378592647","3.107327686354335","2172450.1690349905","699474.3721468513"
